time (s),inlet temp (K),outlet temp (K)
7550.5,790.785681151408,787.257542370672
7551,790.937149801821,787.41363589404
7551.5,791.087873345809,787.670100860938
7552,791.237884179303,788.00269261304
7552.5,791.387214698234,788.390616967108
7553,791.535770659894,788.810085845162
7553.5,791.68361391106,789.217520326424
7554,791.830744451733,789.580217985626
7554.5,791.977100435133,789.889464061036
7555,792.122714257193,790.153976659914
7555.5,792.267582972828,790.391222218398
7556,792.411677131191,790.620208727866
7556.5,792.554999677366,790.853138798666
7557,792.697577117116,791.091950321
7557.5,792.839350548747,791.332830743346
7558,792.980346478022,791.558951969731
7558.5,793.120570795109,791.766053490125
7559,793.259988158992,791.944527091366
7559.5,793.398601514757,792.093739114851
7560,793.536407917318,792.216602050181
7560.5,793.67341031176,792.315443717207
7561,793.809576302152,792.387344911306
7561.5,793.944938284425,792.431262253414
7562,794.079493313495,792.437871313074
7562.5,794.213179542582,792.401443045741
7563,794.34606176355,792.328317289768
7563.5,794.478078129622,792.235370388937
7564,794.609255146558,792.139019245422
7564.5,794.739598704528,792.073756087528
7565,794.86904401167,792.081971423263
7565.5,794.997649969676,792.164783456386
7566,795.125390072785,792.32805154888
7566.5,795.25223487015,792.602034616343
7567,795.378207922449,792.998685202278
7567.5,795.50331511985,793.498356379862
7568,795.627524066422,794.057769695893
7568.5,795.75083770725,794.594838688546
7569,795.873250152165,795.042806375548
7569.5,795.994793797098,795.374930371966
7570,796.115380289508,795.598506708574
7570.5,796.23506853109,795.736288131957
7571,796.353855576758,795.809545344482
7571.5,796.47171492075,795.83764299067
7572,796.588646563067,795.856552912805
7572.5,796.704647558624,795.895272244881
7573,796.819688456573,795.963313071098
7573.5,796.933831103693,796.038771056866
7574,797.047010708122,796.083252496622
7574.5,797.159233160028,796.068526718738
7575,797.270495514327,795.985120557473
7575.5,797.380827221866,795.84125064225
7576,797.49016938095,795.651093450191
7576.5,797.598551442427,795.430403065296
7577,797.705973406298,795.194635589915
7577.5,797.812402876629,794.949790337232
7578,797.917872249354,794.692504214222
7578.5,798.022349128539,794.42164968877
7579,798.125836459271,794.137065561996
7579.5,798.228334241548,793.84478808301
7580,798.329836585203,793.566549140033
7580.5,798.430322874641,793.356665479942
7581,798.529813725455,793.296089697909
7581.5,798.628312082731,793.436637632207
7582,798.725791440706,793.751788056735
7582.5,798.822245909211,794.12844338157
7583,798.917681378415,794.462064042969
7583.5,799.012121408996,794.704279693748
7584,799.105512989429,794.850399701188
7584.5,799.197850229544,794.92202768937
7585,799.289192031037,794.946400941636
7585.5,799.379485382382,794.946498508813
7586,799.468724393409,794.922396034223
7586.5,799.556941460051,794.871351098503
7587,799.644074735529,794.817764315165
7587.5,799.730183121537,794.784360287023
7588,799.815240112313,794.793207033595
7588.5,799.899213311924,794.863458549886
7589,799.982135116303,795.0130295849
7589.5,800.063999635281,795.276534232079
7590,800.144812759026,795.679438574839
7590.5,800.22451264076,796.225534806499
7591,800.303158182177,796.937996061077
7591.5,800.380749383277,797.852297391547
7592,800.457227342366,798.979646870888
7592.5,800.532618565207,800.301312686332
7593,800.606958392816,801.723308694966
7593.5,800.680182033328,803.147800844242
7594,800.752295376915,804.45895728799
7594.5,800.823348490015,805.587615907413
7595,800.89329130619,806.496328752345
7595.5,800.962117935268,807.19884554467
7596,801.029860773183,807.722797429949
7596.5,801.096487424002,808.08766607358
7597,801.161997887726,808.29755494012
7597.5,801.226424560286,808.350975945569
7598,801.289708539989,808.252795310136
7598.5,801.351876332596,808.020387850631
7599,801.412927938107,807.680313482562
7599.5,801.472863356523,807.26296946855
7600,801.531685532928,806.798831231463
7600.5,801.589359126307,806.313120980638
7601,801.645919477674,805.821811725145
7601.5,801.701363641946,805.33643867483
7602,801.755632717429,804.865805945899
7602.5,801.808785605816,804.422456355112
7603,801.860822307108,804.016310122349
7603.5,801.911683919611,803.657671270667
7604,801.961429345018,803.35670408189
7604.5,802.010029132483,803.127026092145
7605,802.057483282006,802.989908101785
7605.5,802.103791793586,802.970084401952
7606,802.14895172214,803.076906500861
7606.5,802.192936561904,803.284006698588
7607,802.235805214573,803.541777212789
7607.5,802.277498778453,803.81236212189
7608,802.318043759305,804.082303039897
7608.5,802.357413651369,804.365340476438
7609,802.39563790549,804.667903648046
7609.5,802.432713576584,804.983920501283
7610,802.468614158889,805.298195896076
7610.5,802.50333670732,805.608991947285
7611,802.53691361781,805.913660506831
7611.5,802.569312494425,806.21054428365
7612,802.600565733098,806.495798405866
7612.5,802.630643882981,806.760262022018
7613,802.659543998991,806.984139529055
7613.5,802.687266081127,807.138240225231
7614,802.713842525321,807.193956245711
7614.5,802.739211484794,807.134936690307
7615,802.76343186124,806.962226140755
7615.5,802.786477148897,806.695527090353
7616,802.808314951833,806.360117127467
7616.5,802.829007116827,805.981809668969
7617,802.848521247947,805.589038684996
7617.5,802.866857345193,805.204260494021
7618,802.883988902803,804.847268922911
7618.5,802.899968932302,804.533756337263
7619,802.914744422164,804.274983534035
7619.5,802.928374274084,804.075632383357
7620,802.9407936962,803.937457291819
7620.5,802.952038029525,803.861219463911
7621,802.962104328977,803.84611653408
7621.5,802.970966088793,803.8911168259
7622,802.978676320497,803.992021529911
7622.5,802.985182012566,804.140981866353
7623,802.99050967076,804.326031619853
7623.5,802.994659295081,804.532722226837
7624,802.997633830612,804.746750167787
7624.5,802.999400881422,804.954916784811
7625,802.999986953275,805.145088928643
7625.5,802.999400881422,805.307069303121
7626,802.997633830612,805.434061689204
7626.5,802.994659295081,805.523881614997
7627,802.99050967076,805.575065493572
7627.5,802.985182012566,805.593919514407
7628,802.978676320497,805.58696932338
7628.5,802.970966088793,805.559064839935
7629,802.962104328977,805.519775724598
7629.5,802.952038029525,805.477539069643
7630,802.9407936962,805.440294027796
7630.5,802.928374274084,805.412096066448
7631,802.914744422164,805.397615018141
7631.5,802.899968932302,805.391743056942
7632,802.883988902803,805.37935346599
7632.5,802.866857345193,805.345538252182
7633,802.848521247947,805.286608173408
7633.5,802.829007116827,805.20776504591
7634,802.808314951833,805.118968867286
7634.5,802.786477148897,805.032524743005
7635,802.76343186124,804.960522561268
7635.5,802.739211484794,804.9125738945
7636,802.713842525321,804.89408044349
7636.5,802.687266081127,804.905396652128
7637,802.659543998991,804.94177748657
7637.5,802.630643882981,804.994550163379
7638,802.600565733098,805.053655542228
7638.5,802.569312494425,805.109666814555
7639,802.53691361781,805.154967382025
7639.5,802.50333670732,805.183402910737
7640,802.468614158889,805.193795852913
7640.5,802.432713576584,805.185599861368
7641,802.39563790549,805.160196959888
7641.5,802.357413651369,805.125282556723
7642,802.318043759305,805.08815370716
7642.5,802.277498778453,805.05895650158
7643,802.235805214573,805.048388265613
7643.5,802.192936561904,805.067333303559
7644,802.14895172214,805.127699249144
7644.5,802.103791793586,805.238861362759
7645,802.057483282006,805.415861412304
7645.5,802.010029132483,805.662079237993
7646,801.961429345018,805.977278317988
7646.5,801.911683919611,806.342323076331
7647,801.860822307108,806.722865842544
7647.5,801.808785605816,807.075904559246
7648,801.755632717429,807.36213314353
7648.5,801.701363641946,807.558985997189
7649,801.645919477674,807.65876671589
7649.5,801.589359126307,807.682114536221
7650,801.531685532928,807.656925149019
7650.5,801.472863356523,807.611448707477
7651,801.412927938107,807.563129109266
7651.5,801.351876332596,807.512567094068
7652,801.289708539989,807.445710771229
7652.5,801.226424560286,807.344232023446
7653,801.161997887726,807.197771862555
7653.5,801.096487424002,807.009846493723
7654,801.029860773183,806.79354428371
7654.5,800.962117935268,806.567862507429
7655,800.89329130619,806.350001566135
7655.5,800.823348490015,806.152098571861
7656,800.752295376915,805.978897284387
7656.5,800.680182033328,805.828310973033
7657,800.606958392816,805.694098149255
7657.5,800.532618565207,805.568308955707
7658,800.457227342366,805.443221030222
7658.5,800.380749383277,805.31225547988
7659,800.303158182177,805.170529665239
7659.5,800.22451264076,805.014701015367
7660,800.144812759026,804.843380403817
7660.5,800.063999635281,804.656677160991
7661,799.982135116303,804.45694674341
7661.5,799.899213311924,804.247934300893
7662,799.815240112313,804.036539722134
7662.5,799.730183121537,803.831363394994
7663,799.644074735529,803.639916145528
7663.5,799.556941460051,803.469495808113
7664,799.468724393409,803.32826719936
7664.5,799.379485382382,803.225068092641
7665,799.289192031037,803.168312890953
7665.5,799.197850229544,803.163809312495
7666,799.105512989429,803.213356404489
7666.5,799.012121408996,803.315197328824
7667,798.917681378415,803.463964268472
7667.5,798.822245909211,803.650157880216
7668,798.725791440706,803.861468469304
7668.5,798.628312082731,804.084297846759
7669,798.529813725455,804.305938741924
7669.5,798.430322874641,804.516293887139
7670,798.329836585203,804.708337121422
7670.5,798.228334241548,804.877215320567
7671,798.125836459271,805.01795508815
7671.5,798.022349128539,805.125115433294
7672,797.917872249354,805.193855556911
7672.5,797.812402876629,805.219595920091
7673,797.705973406298,805.198165248984
7673.5,797.598551442427,805.126638437592
7674,797.49016938095,805.003250938841
7674.5,797.380827221866,804.829177631213
7675,797.270495514327,804.609351441437
7675.5,797.159233160028,804.350637732105
7676,797.047010708122,804.064616735027
7676.5,796.933831103693,803.764790345407
7677,796.819688456573,803.464320370671
7677.5,796.704647558624,803.174650017055
7678,796.588646563067,802.90358047867
7678.5,796.47171492075,802.655590618606
7679,796.353855576758,802.432597433585
7679.5,796.23506853109,802.234531724034
7680,796.115380289508,802.059632526598
7680.5,795.994793797098,801.905794955279
7681,795.873250152165,801.7703647343
7681.5,795.75083770725,801.650291575672
7682,795.627524066422,801.542175717925
7682.5,795.50331511985,801.442407933685
7683,795.378207922449,801.347912062847
7683.5,795.25223487015,801.256951858645
7684,795.125390072785,801.169995025448
7684.5,794.997649969676,801.089640442479
7685,794.86904401167,801.017934178253
7685.5,794.739598704528,800.957112872631
7686,794.609255146558,800.907132561923
7686.5,794.478078129622,800.865343818062
7687,794.34606176355,800.828581750155
7687.5,794.213179542582,800.794129417807
7688,794.079493313495,800.759617102643
7688.5,793.944938284425,800.721615623239
7689,793.809576302152,800.67537621524
7689.5,793.67341031176,800.615845075124
7690,793.536407917318,800.539283884752
7690.5,793.398601514757,800.442972993847
7691,793.259988158992,800.324691640682
7691.5,793.120570795109,800.182026219777
7692,792.980346478022,800.014269351815
7692.5,792.839350548747,799.82437535252
7693,792.697577117116,799.617377652144
7693.5,792.554999677366,799.400658275331
7694,792.411677131191,799.183401780379
7694.5,792.267582972828,798.974058377907
7695,792.122714257193,798.780873288094
7695.5,791.977100435133,798.609447676377
7696,791.830744451733,798.462330090727
7696.5,791.68361391106,798.338948454006
7697,791.535770659894,798.236647509233
7697.5,791.387214698234,798.151976685759
7698,791.237884179303,798.08149946689
7698.5,791.087873345809,798.02157720267
7699,790.937149801821,797.969253924096
7699.5,790.785681151408,797.922820679086
7700,790.633535131518,797.881275570123
7700.5,790.480702906896,797.844041320346
7701,790.327160916865,797.810736182282
7701.5,790.172965118034,797.780794159212
7702,790.018062498879,797.752934910547
7702.5,789.862506070924,797.727106535146
7703,789.706266383322,797.699960382688
7703.5,789.54937877709,797.668263693609
7704,789.391810856295,797.628181972248
7704.5,789.233621522632,797.575295945191
7705,789.074784270338,797.50521522731
7705.5,788.915322660091,797.413342164268
7706,788.755216076298,797.295139312482
7706.5,788.594517530484,797.145651587707
7707,788.433168120954,796.960017461957
7707.5,788.271232639573,796.734542138324
7708,788.108675745322,796.468318496282
7708.5,787.945529834135,796.164212907547
7709,787.781797851095,795.829089339145
7709.5,787.617506301966,795.471165980771
7710,787.452596285053,795.104195642315
7710.5,787.287126702049,794.739031923402
7711,787.121103443125,794.385077235936
7711.5,786.954517673026,794.049363720124
7712,786.787378227007,793.737603307019
7712.5,786.619711610829,793.454672360629
7713,786.45148542856,793.205925107209
7713.5,786.282735021218,792.997167286571
7714,786.113457443718,792.834333969621
7714.5,785.943682146906,792.721645654197
7715,785.773382625019,792.659434156443
7715.5,785.602555932975,792.642146441035
7716,785.43126391755,792.654984967223
7716.5,785.259447677051,792.681506111105
7717,785.087195564019,792.707095928404
7717.5,784.914419225913,792.715577134331
7718,784.741207015274,792.696754558974
7718.5,784.567500030408,792.645014116502
7719,784.393357173009,792.558950181436
7719.5,784.218751937314,792.440433095767
7720,784.04371377417,792.293988368283
7720.5,783.868239738493,792.125714925091
7721,783.692335720452,791.94204322112
7721.5,783.516025280725,791.749076724539
7722,783.339281913549,791.552752571243
7722.5,783.162135069771,791.358319583547
7723,782.984587694476,791.17139374131
7723.5,782.806636842579,790.996012924848
7724,782.628285459166,790.836161868671
7724.5,782.449589500844,790.695530990003
7725,782.270493011005,790.5780042446
7725.5,782.091054891342,790.486196051964
7726,781.91124569101,790.417689250886
7726.5,781.731065410007,790.365324981713
7727,781.550572950027,790.325179859909
7727.5,781.369712354462,790.299136557601
7728,781.188539579921,790.288848915707
7728.5,781.007057571487,790.29100669432
7729,780.82523393323,790.297703805078
7729.5,780.643101061082,790.299327392046
7730,780.460691350973,790.287276606443
7730.5,780.277969461887,790.255878281607
7731,780.094967789756,790.202700370451
7731.5,779.911659828818,790.12840280021
7732,779.728104480767,790.036359657488
7732.5,779.544295855432,789.930397169498
7733,779.360213337223,789.813044347691
7733.5,779.175880486814,789.684953815151
7734,778.991300249293,789.545915860949
7734.5,778.806475569742,789.396555986293
7735,778.62143000884,789.238689035645
7735.5,778.436169456756,789.074497756623
7736,778.250690968406,788.904651368619
7736.5,778.064997488873,788.727371303029
7737,777.879115523921,788.538824328749
7737.5,777.693018567787,788.333033745228
7738,777.506768467249,788.106572819115
7738.5,777.320300430445,787.858773235588
7739,777.133705754999,787.593664181697
7739.5,776.946925539218,787.31908326273
7740,776.759992179033,787.0447233851
7740.5,776.572905674445,786.779857554647
7741,776.385692531215,786.53091982064
7741.5,776.198326243582,786.303810769343
7742,776.010833317307,786.09926052987
7742.5,775.823249093407,785.915463468458
7743,775.635511725104,785.748103311267
7743.5,775.447709564937,785.591218955962
7744,775.259786656298,785.438116025776
7744.5,775.071798955797,785.28181135523
7745,774.883717012585,785.115940292376
7745.5,774.695546716833,784.935616229154
7746,774.507311629218,784.738173125776
7746.5,774.319047090756,784.523741028616
7747,774.130688309584,784.294951982015
7747.5,773.942300077565,784.056001874977
7748,773.753879449615,783.811786358464
7748.5,773.565455876579,783.568106928449
7749,773.376976346935,783.327132845473
7749.5,773.188493872207,783.092265579768
7750,772.999979001546,782.864105872652
7750.5,772.811496526818,782.6418565398
7751,772.623014052089,782.423571691597
7751.5,772.43453157736,782.207267236572
7752,772.246081498563,781.991388204595
7752.5,772.057660870612,781.774913106543
7753,771.869272638594,781.557651475289
7753.5,771.680943308268,781.341294680726
7754,771.49264931896,781.126219740477
7754.5,771.304443682191,780.916664555986
7755,771.116270441354,780.714943760625
7755.5,770.928191443227,780.526527258456
7756,770.740174291879,780.357345577137
7756.5,770.552280834087,780.214479203529
7757,770.364449223073,780.105070808252
7757.5,770.176741305617,780.035330765876
7758,769.989124685785,780.007898495691
7758.5,769.801664155442,780.022669720561
7759,769.614297867809,780.078212638598
7759.5,769.427084724579,780.17327811867
7760,769.239998219991,780.304715103865
7760.5,769.053061914722,780.464006053212
7761,768.866284644025,780.632272780406
7761.5,768.679660517732,780.780438420963
7762,768.493221931775,780.877144711455
7762.5,768.306968886152,780.896104980918
7763,768.120874875103,780.826745775153
7763.5,767.93499291015,780.669594813069
7764,767.749299430618,780.431598333515
7764.5,767.563820942268,780.127707155405
7765,767.378560390184,779.773880769102
7765.5,767.193514829282,779.387153709555
7766,767.008687204647,778.982924659931
7766.5,766.82410991221,778.5738101707
7767,766.639777061802,778.169434222534
7767.5,766.455694543592,777.776378884835
7768,766.271856467411,777.399313815974
7768.5,766.088301119359,777.041602251349
7769,765.905019664183,776.705884879814
7769.5,765.722020937137,776.39563811295
7770,765.539299048051,776.109524811213
7770.5,765.356859887095,775.849789628112
7771,765.174756465794,775.616554468135
7771.5,764.992932827537,775.409655631685
7772,764.811421368256,775.229817834164
7772.5,764.630248593715,775.07576724099
7773,764.449417448997,774.948034093043
7773.5,764.26889553817,774.846706883043
7774,764.088744708014,774.772220285159
7774.5,763.908935507682,774.724104906158
7775,763.729467937172,774.69911627724
7775.5,763.55040089818,774.69026734331
7776,763.371675489011,774.686430695417
7776.5,763.193353556445,774.675287728499
7777,763.015402704548,774.646893311602
7777.5,762.837855329253,774.595710169256
7778,762.660708485475,774.520279967791
7778.5,762.483965118299,774.421556164661
7779,762.307625227725,774.30164343961
7779.5,762.131718264599,774.163260560093
7780,761.956247174007,774.01015287575
7780.5,761.781206065779,773.844609772404
7781,761.606600830084,773.670192076816
7781.5,761.432460917769,773.489444399244
7782,761.25878338375,773.304680156945
7782.5,761.085541722264,773.117429423406
7783,760.912794835005,772.928405461688
7783.5,760.740513271126,772.737185543238
7784,760.568723536389,772.542386948303
7784.5,760.397405015203,772.341999883939
7785,760.226607774005,772.133789655406
7785.5,760.056308252119,771.915984141642
7786,759.886503504459,771.686631986835
7786.5,759.717255377806,771.447981248527
7787,759.548504970464,771.201105056746
7787.5,759.380278788195,770.948840636919
7788,759.212582721171,770.69440205769
7788.5,759.045469780913,770.440886085777
7789,758.878857505052,770.191098853937
7789.5,758.712834246128,769.947261270069
7790,758.547364663125,769.711054117947
7790.5,758.382484097058,769.483668175815
7791,758.218163097082,769.266102555339
7791.5,758.054431114042,769.059007020827
7792,757.891285202855,768.862435221516
7792.5,757.728757759451,768.67682825711
7793,757.566792827223,768.49949952858
7793.5,757.40547286854,768.330093870442
7794,757.244744871879,768.167682893514
7794.5,757.084667738933,768.012266803506
7795,756.925176677839,767.864433632292
7795.5,756.766339425545,767.725193739465
7796,756.608150091882,767.595308785008
7796.5,756.450611621935,767.47485995209
7797,756.293721070617,767.363343881161
7797.5,756.1374843281,767.259764143723
7798,755.981927900145,767.163054912963
7798.5,755.827022335905,767.072288639872
7799,755.672800031312,766.986593104178
7799.5,755.519287492128,766.905194670224
7800,755.366425816659,766.827188214872
7800.5,755.214276851684,766.751152510373
7801,755.062840597203,766.675389466634
7801.5,754.912117053215,766.597895529048
7802,754.762076768875,766.516986646883
7802.5,754.61277570079,766.431157974916
7803,754.464190288283,766.338883094867
7803.5,754.316347037117,766.238601731308
7804,754.169245947291,766.128534703463
7804.5,754.022889963891,766.00678818018
7805,753.877276141831,765.871837127246
7805.5,753.732407426196,765.722788696361
7806,753.588310322749,765.559775123463
7806.5,753.444990721658,765.384139114551
7807,753.302413281908,765.198696902416
7807.5,753.160639850277,765.007078756263
7808,753.019643921002,764.813230303639
7808.5,752.879419603915,764.620777312763
7809,752.740002240031,764.43235127642
7809.5,752.601388884267,764.250114527563
7810,752.463582481706,764.075763082755
7810.5,752.326580087263,763.910892291427
7811,752.190384646025,763.756983783234
7811.5,752.055022663752,763.614992408973
7812,751.92049708553,763.485676740235
7812.5,751.786781405595,763.369270772965
7813,751.653928635474,763.265260765857
7813.5,751.521882818556,763.171421045491
7814,751.39070580162,763.083358785604
7814.5,751.260391694496,762.995582444861
7815,751.130916936508,762.902774240387
7815.5,751.002340429348,762.801758640562
7816,750.874600326239,762.692175229647
7816.5,750.747726078027,762.575410578225
7817,750.621753025728,762.453950117914
7817.5,750.496645828327,762.330763153875
7818,750.37243393667,762.207811676396
7818.5,750.249123240927,762.085773650032
7819,750.126710796012,761.963664501021
7819.5,750.005196601926,761.839639840807
7820,749.884580658669,761.711940606635
7820.5,749.764892417087,761.579656491982
7821,749.646134822266,761.442629469739
7821.5,749.528275478274,761.301540425631
7822,749.411343835957,761.157270388593
7822.5,749.295342840401,761.010715907095
7823,749.180272491604,760.862904872807
7823.5,749.066159295331,760.714850553538
7824,748.952976745818,760.567745407491
7824.5,748.840754293911,760.422407582277
7825,748.729491939612,760.279430073788
7825.5,748.619160232074,760.138881669987
7826,748.509818072989,760.000774020094
7826.5,748.401438956597,759.864794366724
7827,748.294016992726,759.730689755372
